id,keyword_id,count,not_found_count,created_at
1809,161,73,0,2022-2-7
1810,25,0,43,2022-1-23
1811,827,21,0,2022-5-18
1812,974,0,84,2022-4-13
1813,619,88,0,2022-4-20
1814,211,74,0,2022-2-17
1815,632,0,35,2022-4-7
1816,874,10,0,2022-4-11
1817,469,24,0,2022-1-8
1818,439,92,0,2022-5-2
1819,235,32,0,2022-1-22
1820,680,18,0,2022-4-25
1821,462,3,0,2022-4-7
1822,522,11,0,2022-2-6
1823,195,0,96,2022-4-24
1824,817,95,0,2022-1-15
1825,515,0,77,2022-3-15
1826,997,45,0,2022-2-14
1827,576,89,0,2022-5-17
1828,99,48,0,2022-4-26
1829,18,91,0,2022-4-24
1830,226,0,31,2022-2-10
1831,203,62,0,2022-6-16
1832,945,85,0,2022-5-21
1833,67,73,0,2022-1-9
1834,969,81,0,2022-3-10
1835,261,0,33,2022-3-5
1836,875,0,22,2022-4-11
1837,418,56,0,2022-6-11
1838,442,3,0,2022-2-12
1839,342,25,0,2022-3-24
1840,95,54,0,2022-6-7
1841,956,0,2,2022-6-14
1842,710,100,0,2022-1-24
1843,456,2,0,2022-6-18
1844,436,35,0,2022-1-15
1845,155,26,0,2022-1-27
1846,832,0,84,2022-3-1
1847,388,22,0,2022-5-15
1848,950,20,0,2022-2-11
1849,415,0,53,2022-2-10
1850,56,0,37,2022-1-26
1851,79,86,0,2022-1-2
1852,274,0,74,2022-6-17
1853,379,36,0,2022-3-25
1854,794,27,0,2022-3-24
1855,544,30,0,2022-6-24
1856,465,0,45,2022-3-16
1857,857,0,57,2022-6-26
1858,261,29,0,2022-5-24
1859,377,0,42,2022-6-7
1860,959,0,1,2022-1-19
1861,717,0,95,2022-1-22
1862,63,0,76,2022-4-23
1863,936,27,0,2022-2-9
1864,622,12,0,2022-2-6
1865,500,40,0,2022-1-13
1866,978,0,76,2022-5-8
1867,303,25,0,2022-5-23
1868,332,27,0,2022-6-20
1869,760,0,49,2022-4-19
1870,587,0,30,2022-2-11
1871,124,0,63,2022-1-4
1872,853,0,80,2022-5-22
1873,274,75,0,2022-4-8
1874,615,0,2,2022-6-13
1875,467,7,0,2022-1-3
1876,294,0,47,2022-1-11
1877,452,99,0,2022-5-26
1878,607,60,0,2022-2-9
1879,882,0,36,2022-4-1
1880,269,58,0,2022-4-6
1881,217,47,0,2022-2-4
1882,405,0,67,2022-5-5
1883,758,33,0,2022-2-27
1884,893,0,8,2022-6-22
1885,310,0,65,2022-3-24
1886,338,78,0,2022-3-19
1887,630,0,78,2022-3-1
1888,762,0,37,2022-1-15
1889,906,85,0,2022-5-4
1890,943,76,0,2022-6-8
1891,564,0,55,2022-1-6
1892,371,0,48,2022-1-20
1893,88,0,35,2022-6-23
1894,151,1,0,2022-5-27
1895,828,0,57,2022-5-21
1896,74,0,24,2022-1-1
1897,637,48,0,2022-6-18
1898,592,0,58,2022-2-27
1899,198,0,4,2022-6-13
1900,492,95,0,2022-5-6
1901,361,0,34,2022-5-9
1902,123,0,68,2022-2-5
1903,807,19,0,2022-2-14
1904,840,0,1,2022-3-12
1905,316,2,0,2022-1-21
1906,268,12,0,2022-5-13
1907,101,0,34,2022-5-17
1908,695,0,12,2022-1-25
1909,958,0,78,2022-3-22
1910,330,0,67,2022-4-8
1911,105,72,0,2022-3-10
1912,947,0,88,2022-5-20
1913,435,28,0,2022-1-6
1914,440,0,28,2022-4-4
1915,533,0,43,2022-1-3
1916,788,62,0,2022-3-24
1917,960,0,42,2022-6-2
1918,776,100,0,2022-3-2
1919,989,0,55,2022-1-12
1920,446,22,0,2022-1-3
1921,664,0,19,2022-6-11
1922,120,21,0,2022-5-25
1923,229,0,55,2022-3-19
1924,565,0,24,2022-4-6
1925,658,94,0,2022-3-15
1926,799,74,0,2022-5-20
1927,927,54,0,2022-3-4
1928,199,0,55,2022-4-21
1929,336,95,0,2022-1-16
1930,261,1,0,2022-6-10
1931,609,0,44,2022-5-18
1932,641,0,97,2022-4-7
1933,104,0,27,2022-6-3
1934,809,0,74,2022-4-16
1935,666,0,95,2022-6-8
1936,623,46,0,2022-4-27
1937,270,78,0,2022-2-15
1938,564,0,35,2022-2-10
1939,15,0,77,2022-1-6
1940,518,0,38,2022-6-21
1941,271,0,54,2022-2-3
1942,580,0,87,2022-3-16
1943,262,0,97,2022-3-15
1944,474,68,0,2022-3-16
1945,583,0,62,2022-1-24
1946,524,26,0,2022-2-18
1947,42,85,0,2022-3-8
1948,550,0,9,2022-1-24
1949,444,0,76,2022-2-23
1950,326,81,0,2022-3-15
1951,223,54,0,2022-2-6
1952,863,0,60,2022-2-5
1953,98,40,0,2022-4-23
1954,844,91,0,2022-1-16
1955,194,7,0,2022-6-21
1956,191,0,63,2022-6-16
1957,300,93,0,2022-4-18
1958,356,21,0,2022-1-14
1959,902,56,0,2022-1-16
1960,666,0,49,2022-3-10
1961,204,39,0,2022-2-26
1962,389,0,30,2022-1-16
1963,88,0,99,2022-4-25
1964,102,0,67,2022-3-27
1965,166,0,48,2022-1-27
1966,538,0,56,2022-3-11
1967,261,22,0,2022-2-26
1968,133,52,0,2022-4-18
1969,263,98,0,2022-5-7
1970,569,97,0,2022-3-2
1971,387,71,0,2022-4-16
1972,14,0,22,2022-4-1
1973,737,24,0,2022-2-22
1974,731,100,0,2022-1-2
1975,140,22,0,2022-2-14
1976,922,0,37,2022-2-10
1977,639,95,0,2022-6-12
1978,832,42,0,2022-5-20
1979,86,0,31,2022-1-8
1980,81,99,0,2022-4-12
1981,686,76,0,2022-2-13
1982,223,40,0,2022-1-12
1983,854,34,0,2022-6-3
1984,604,0,32,2022-1-21
1985,582,5,0,2022-6-2
1986,24,90,0,2022-1-15
1987,984,0,10,2022-5-23
1988,668,68,0,2022-1-3
1989,577,0,47,2022-6-22
1990,305,68,0,2022-6-9
1991,901,0,51,2022-6-21
1992,523,0,86,2022-1-5
1993,702,67,0,2022-2-14
1994,687,0,63,2022-5-1
1995,543,41,0,2022-5-12
1996,817,73,0,2022-4-1
1997,875,6,0,2022-5-1
1998,307,0,93,2022-6-20
1999,317,0,85,2022-2-10
2000,421,39,0,2022-1-12
2001,177,0,66,2022-6-24
2002,461,0,91,2022-4-12
2003,776,55,0,2022-3-25
2004,719,0,69,2022-2-7
2005,456,49,0,2022-6-6
2006,890,0,82,2022-4-6
2007,740,0,68,2022-1-6
2008,611,5,0,2022-2-23
2009,849,0,32,2022-2-9
2010,463,58,0,2022-2-8
2011,411,0,27,2022-3-9
2012,57,56,0,2022-5-6
2013,24,88,0,2022-3-11
2014,283,0,88,2022-5-17
2015,748,0,85,2022-6-3
2016,28,0,91,2022-1-21
2017,89,65,0,2022-1-14
2018,569,0,21,2022-2-9
2019,230,17,0,2022-4-15
2020,101,0,87,2022-5-15
2021,974,29,0,2022-4-17
2022,559,38,0,2022-2-25
2023,792,0,11,2022-3-9
2024,577,0,61,2022-1-9
2025,871,35,0,2022-1-11
2026,445,31,0,2022-5-26
2027,754,38,0,2022-6-4
2028,867,0,16,2022-3-6
2029,400,0,100,2022-1-27
2030,876,0,69,2022-5-21
2031,517,0,22,2022-4-21
2032,976,86,0,2022-4-12
2033,458,0,24,2022-4-7
2034,54,0,21,2022-2-23
2035,677,91,0,2022-3-21
2036,430,0,50,2022-5-17
2037,620,59,0,2022-5-23
2038,322,69,0,2022-5-1
2039,622,98,0,2022-1-23
2040,638,18,0,2022-6-12
2041,6,41,0,2022-6-16
2042,791,7,0,2022-3-9
2043,70,92,0,2022-6-24
2044,530,0,25,2022-6-1
2045,660,0,32,2022-3-26
2046,813,0,51,2022-2-7
2047,334,0,81,2022-6-1
2048,711,59,0,2022-3-3
2049,194,60,0,2022-5-5
2050,481,68,0,2022-1-21
2051,988,97,0,2022-4-2
2052,15,27,0,2022-5-25
2053,389,87,0,2022-2-12
2054,921,92,0,2022-3-10
2055,368,17,0,2022-3-17
2056,142,0,32,2022-6-14
2057,156,0,49,2022-4-14
2058,324,56,0,2022-3-11
2059,97,32,0,2022-1-17
2060,740,0,64,2022-2-20
2061,416,0,29,2022-5-27
2062,779,3,0,2022-6-26
2063,894,0,15,2022-3-22
2064,144,25,0,2022-3-10
2065,580,0,28,2022-2-6
2066,791,0,82,2022-4-9
2067,222,0,85,2022-6-2
2068,42,0,40,2022-3-7
2069,637,70,0,2022-2-3
2070,259,30,0,2022-1-20
2071,686,75,0,2022-3-15
2072,695,52,0,2022-3-20
2073,843,0,54,2022-6-26
2074,785,0,61,2022-6-5
2075,191,0,79,2022-5-9
2076,102,0,29,2022-2-18
2077,944,26,0,2022-3-1
2078,402,67,0,2022-2-15
2079,647,0,4,2022-6-17
2080,178,79,0,2022-5-3
2081,767,20,0,2022-5-19
2082,22,0,4,2022-4-17
2083,94,90,0,2022-2-14
2084,402,29,0,2022-4-21
2085,284,0,27,2022-5-20
2086,346,25,0,2022-3-18
2087,206,95,0,2022-4-15
2088,58,41,0,2022-4-14
2089,547,0,49,2022-5-21
2090,513,0,45,2022-2-13
2091,664,86,0,2022-4-11
2092,887,82,0,2022-3-18
2093,305,0,38,2022-1-13
2094,340,91,0,2022-3-17
2095,927,0,13,2022-2-8
2096,382,0,59,2022-6-19
2097,949,32,0,2022-1-18
2098,323,52,0,2022-3-7
2099,282,47,0,2022-5-22
2100,592,99,0,2022-2-21
2101,552,0,80,2022-4-3
2102,541,0,4,2022-5-5
2103,574,0,13,2022-5-18
2104,869,0,12,2022-2-23
2105,134,0,56,2022-1-16
2106,487,0,85,2022-1-4
2107,267,48,0,2022-3-22
2108,276,0,43,2022-4-1
2109,841,91,0,2022-2-22
2110,795,0,71,2022-2-10
2111,450,61,0,2022-2-6
2112,762,59,0,2022-4-6
2113,761,85,0,2022-4-4
2114,418,0,37,2022-2-22
2115,605,28,0,2022-3-17
2116,533,0,67,2022-1-21
2117,547,0,8,2022-6-8
2118,745,0,90,2022-4-25
2119,543,96,0,2022-4-7
2120,914,0,71,2022-5-19
2121,134,0,78,2022-6-3
2122,459,0,15,2022-5-16
2123,41,0,10,2022-3-4
2124,256,0,50,2022-5-24
2125,850,0,91,2022-2-21
2126,415,0,81,2022-2-14
2127,123,0,34,2022-2-16
2128,237,0,54,2022-4-4
2129,685,0,52,2022-1-3
2130,303,98,0,2022-6-23
2131,964,0,78,2022-5-16
2132,940,0,39,2022-1-11
2133,363,0,37,2022-2-4
2134,500,0,86,2022-6-24
2135,48,32,0,2022-2-13
2136,146,0,30,2022-5-19
2137,818,18,0,2022-5-10
2138,826,0,21,2022-2-15
2139,644,0,5,2022-3-2
2140,601,0,42,2022-4-10
2141,193,41,0,2022-1-3
2142,811,0,1,2022-6-25
2143,718,0,46,2022-2-9
2144,252,0,28,2022-2-24
2145,528,0,93,2022-2-24
2146,956,42,0,2022-5-24
2147,866,0,68,2022-6-1
2148,258,54,0,2022-1-2
2149,960,0,96,2022-4-3
2150,616,74,0,2022-3-2
2151,29,28,0,2022-5-2
2152,442,86,0,2022-3-6
2153,609,0,100,2022-4-18
2154,970,0,71,2022-5-18
2155,109,0,89,2022-1-14
2156,319,0,10,2022-6-2
2157,997,0,12,2022-1-15
2158,367,67,0,2022-4-12
2159,805,37,0,2022-3-10
2160,343,92,0,2022-3-11
2161,494,0,54,2022-3-13
2162,723,0,18,2022-1-25
2163,309,0,100,2022-5-26
2164,312,63,0,2022-1-1
2165,866,43,0,2022-2-5
2166,399,92,0,2022-6-24
2167,969,0,4,2022-4-20
2168,616,0,17,2022-2-4
2169,61,0,84,2022-5-8
2170,833,0,21,2022-6-3
2171,601,13,0,2022-1-5
2172,508,0,21,2022-1-16
2173,887,82,0,2022-5-19
2174,938,0,70,2022-4-3
2175,432,26,0,2022-5-13
2176,59,71,0,2022-4-14
2177,424,0,48,2022-4-26
2178,834,0,100,2022-5-2
2179,678,42,0,2022-6-26
2180,366,42,0,2022-5-8
2181,794,42,0,2022-6-20
2182,777,51,0,2022-6-7
2183,798,0,18,2022-4-23
2184,77,83,0,2022-4-16
2185,19,0,78,2022-2-5
2186,807,66,0,2022-4-13
2187,320,69,0,2022-2-10
2188,666,0,63,2022-4-22
2189,638,42,0,2022-1-13
2190,703,0,11,2022-2-8
2191,857,20,0,2022-3-21
2192,591,53,0,2022-4-23
2193,181,0,78,2022-3-9
2194,176,0,2,2022-6-27
2195,410,66,0,2022-2-6
2196,206,75,0,2022-4-20
2197,259,0,45,2022-3-7
2198,687,38,0,2022-6-3
2199,98,15,0,2022-2-12
2200,724,0,61,2022-4-25
2201,837,54,0,2022-2-9
2202,396,0,43,2022-5-25
2203,455,82,0,2022-5-15
2204,261,0,2,2022-1-1
2205,963,90,0,2022-4-18
2206,928,0,18,2022-1-17
2207,933,42,0,2022-1-12
2208,689,42,0,2022-5-18
2209,953,6,0,2022-2-24
2210,521,0,41,2022-6-23
2211,207,0,29,2022-4-24
2212,874,82,0,2022-4-15
2213,596,98,0,2022-1-26
2214,964,0,80,2022-1-4
2215,354,0,12,2022-1-16
2216,915,0,61,2022-2-19
2217,83,54,0,2022-4-19
2218,292,0,29,2022-1-22
2219,928,0,59,2022-5-16
2220,68,0,11,2022-3-24
2221,807,0,88,2022-3-26
2222,313,0,31,2022-6-27
2223,406,0,88,2022-6-6
2224,339,0,49,2022-5-15
2225,198,0,64,2022-3-2
2226,796,0,79,2022-5-3
2227,598,78,0,2022-1-27
2228,997,0,11,2022-2-1
2229,853,20,0,2022-1-6
2230,835,86,0,2022-1-12
2231,450,0,69,2022-6-14
2232,226,0,95,2022-2-2
2233,683,87,0,2022-6-10
2234,50,82,0,2022-2-12
2235,552,66,0,2022-6-10
2236,987,89,0,2022-1-5
2237,525,42,0,2022-6-15
2238,544,10,0,2022-2-25
2239,615,0,67,2022-6-9
2240,656,66,0,2022-2-10
2241,568,26,0,2022-2-7
2242,306,27,0,2022-3-4
2243,6,3,0,2022-3-17
2244,38,0,79,2022-5-18
2245,300,0,74,2022-4-1
2246,147,75,0,2022-1-24
2247,450,0,9,2022-5-15
2248,569,0,9,2022-6-18
2249,241,0,81,2022-2-19
2250,521,0,26,2022-5-24
2251,751,35,0,2022-4-14
2252,699,57,0,2022-6-11
2253,474,10,0,2022-2-11
2254,627,0,63,2022-1-21
2255,33,0,77,2022-6-8
2256,344,81,0,2022-3-22
2257,473,6,0,2022-6-26
2258,558,0,10,2022-5-12
2259,706,0,35,2022-6-5
2260,900,19,0,2022-5-3
2261,312,0,79,2022-5-8
2262,252,35,0,2022-2-5
2263,989,0,46,2022-4-25
2264,880,0,93,2022-3-10
2265,570,2,0,2022-1-13
2266,571,24,0,2022-4-8
2267,874,0,80,2022-1-24
2268,407,46,0,2022-3-21
2269,480,30,0,2022-6-4
2270,65,7,0,2022-3-16
2271,748,19,0,2022-4-9
2272,507,0,95,2022-5-16
2273,52,0,19,2022-6-4
2274,945,0,39,2022-5-17
2275,964,12,0,2022-6-15
2276,310,54,0,2022-3-27
2277,48,0,84,2022-2-19
2278,577,0,74,2022-3-27
2279,931,18,0,2022-2-15
2280,561,0,80,2022-5-26
2281,997,0,69,2022-2-26
2282,447,0,27,2022-2-15
2283,15,63,0,2022-5-23
2284,532,0,52,2022-4-8
2285,548,0,56,2022-1-7
2286,158,30,0,2022-6-24
2287,172,0,80,2022-1-27
2288,877,62,0,2022-6-12
2289,238,38,0,2022-6-18
2290,146,0,98,2022-6-21
2291,7,85,0,2022-4-21
2292,311,62,0,2022-3-21
2293,19,0,13,2022-2-21
2294,680,0,25,2022-5-23
2295,171,0,50,2022-5-9
2296,464,30,0,2022-6-15
2297,848,0,47,2022-1-2
2298,570,50,0,2022-4-24
2299,674,5,0,2022-4-13
2300,59,0,4,2022-5-17
2301,33,92,0,2022-3-17
2302,648,0,43,2022-1-8
2303,380,25,0,2022-6-14
2304,285,0,74,2022-6-15
2305,144,0,75,2022-5-24
2306,159,0,89,2022-6-26
2307,522,0,68,2022-2-25
2308,136,0,31,2022-4-17
2309,10,0,9,2022-4-3
2310,175,0,69,2022-2-20
2311,632,0,44,2022-6-2
2312,360,0,71,2022-2-17
2313,165,30,0,2022-4-17
2314,47,0,71,2022-4-6
2315,53,0,2,2022-5-25
2316,984,42,0,2022-1-24
2317,728,0,64,2022-2-7
2318,563,79,0,2022-5-11
2319,343,33,0,2022-2-8
2320,254,0,95,2022-4-7
2321,669,0,19,2022-2-7
2322,451,0,43,2022-6-14
2323,277,0,80,2022-6-23
2324,374,0,32,2022-2-21
2325,76,66,0,2022-6-16
2326,359,0,78,2022-3-26
2327,680,0,23,2022-5-5
2328,230,0,8,2022-1-19
2329,593,94,0,2022-1-1
2330,814,64,0,2022-5-19
2331,920,0,5,2022-2-2
2332,312,0,77,2022-6-12
2333,727,50,0,2022-3-20
2334,439,0,6,2022-3-25
2335,465,0,60,2022-2-16
2336,274,36,0,2022-1-14
2337,897,0,12,2022-2-11
2338,923,0,88,2022-4-27
2339,240,0,39,2022-5-3
2340,381,92,0,2022-3-19
2341,203,77,0,2022-5-20
2342,46,0,84,2022-6-26
2343,36,6,0,2022-6-22
2344,474,0,72,2022-3-4
2345,851,44,0,2022-2-13
2346,67,67,0,2022-2-19
2347,291,5,0,2022-6-19
2348,762,0,80,2022-2-10
2349,803,100,0,2022-6-5
2350,892,51,0,2022-2-12
2351,625,26,0,2022-1-13
2352,8,0,64,2022-6-10
2353,434,14,0,2022-2-7
2354,627,0,92,2022-6-21
2355,418,81,0,2022-4-7
2356,543,6,0,2022-4-18
2357,168,0,66,2022-1-5
2358,971,87,0,2022-2-17
2359,233,12,0,2022-1-13
2360,388,16,0,2022-4-18
2361,505,0,21,2022-3-22
2362,609,0,72,2022-5-18
2363,659,0,50,2022-4-27
2364,64,0,18,2022-2-13
2365,706,0,32,2022-6-17
2366,893,0,72,2022-4-9
2367,859,26,0,2022-3-14
2368,151,60,0,2022-5-12
2369,288,0,83,2022-1-5
2370,751,83,0,2022-4-1
2371,834,0,31,2022-5-23
2372,566,0,99,2022-4-27
2373,493,0,34,2022-4-1
2374,822,94,0,2022-2-25
2375,888,0,19,2022-6-4
2376,182,28,0,2022-6-5
2377,897,60,0,2022-1-21
2378,138,0,89,2022-2-17
2379,682,0,81,2022-2-13
2380,980,0,3,2022-3-25
2381,830,0,45,2022-5-7
2382,467,0,17,2022-3-12
2383,211,0,15,2022-6-15
2384,158,16,0,2022-2-2
2385,606,0,43,2022-6-16
2386,480,0,61,2022-6-21
2387,166,0,59,2022-6-23
2388,133,94,0,2022-2-24
2389,358,0,14,2022-1-15
2390,196,0,22,2022-3-14
2391,236,44,0,2022-1-26
2392,643,3,0,2022-3-25
2393,996,78,0,2022-2-17
2394,613,10,0,2022-2-11
2395,929,0,60,2022-4-6
2396,356,0,77,2022-1-16
2397,76,0,58,2022-4-22
2398,578,75,0,2022-5-20
2399,3,0,75,2022-6-1
2400,200,0,1,2022-2-17
2401,779,2,0,2022-4-27
2402,896,7,0,2022-5-9
2403,690,27,0,2022-3-10
2404,562,55,0,2022-4-7
2405,653,0,55,2022-1-11
2406,85,48,0,2022-1-10
2407,573,0,10,2022-2-18
2408,311,32,0,2022-3-16
2409,399,0,10,2022-5-10
2410,905,1,0,2022-5-17
2411,141,0,43,2022-2-3
2412,347,0,97,2022-5-24
2413,458,68,0,2022-5-19
2414,718,51,0,2022-5-7
2415,14,39,0,2022-1-23
2416,688,0,52,2022-4-18
2417,652,82,0,2022-5-14
2418,694,71,0,2022-1-26
2419,535,77,0,2022-6-22
2420,749,0,76,2022-5-10
2421,674,99,0,2022-4-21
2422,185,0,32,2022-3-5
2423,550,84,0,2022-1-13
2424,927,11,0,2022-3-16
2425,114,94,0,2022-1-24
2426,712,35,0,2022-5-19
2427,304,1,0,2022-6-24
2428,233,0,19,2022-1-5
2429,503,0,37,2022-1-21
2430,875,0,80,2022-6-17
2431,703,86,0,2022-1-13
2432,423,36,0,2022-6-8
2433,36,71,0,2022-5-23
2434,630,44,0,2022-1-27
2435,642,0,78,2022-5-19
2436,959,31,0,2022-3-16
2437,296,0,49,2022-3-19
2438,187,78,0,2022-1-12
2439,341,67,0,2022-6-24
2440,941,34,0,2022-1-12
2441,875,73,0,2022-1-4
2442,513,0,59,2022-2-17
2443,159,0,67,2022-2-13
2444,934,0,46,2022-5-10
2445,460,0,26,2022-6-6
2446,686,71,0,2022-5-4
2447,636,0,78,2022-5-6
2448,371,99,0,2022-4-6
2449,477,41,0,2022-4-4
2450,688,43,0,2022-2-24
2451,250,49,0,2022-2-27
2452,433,72,0,2022-2-12
2453,171,6,0,2022-2-9
2454,850,0,46,2022-5-2
2455,527,0,60,2022-4-8
2456,43,0,31,2022-6-1
2457,494,77,0,2022-4-15
2458,622,88,0,2022-1-1
2459,628,35,0,2022-1-12
2460,367,13,0,2022-3-10
2461,697,10,0,2022-4-23
2462,521,60,0,2022-1-14
2463,131,0,13,2022-4-3
2464,824,0,58,2022-2-8
2465,268,0,28,2022-2-1
2466,547,32,0,2022-2-12
2467,250,0,5,2022-5-27
2468,480,0,45,2022-4-24
2469,45,37,0,2022-1-8
2470,386,75,0,2022-4-6
2471,878,96,0,2022-2-23
2472,20,37,0,2022-1-27
2473,512,61,0,2022-3-20
2474,111,77,0,2022-1-23
2475,550,0,96,2022-4-13
2476,908,0,46,2022-1-7
2477,403,6,0,2022-2-16
2478,754,0,72,2022-4-25
2479,863,11,0,2022-3-12
2480,245,0,22,2022-4-27
2481,87,14,0,2022-6-26
2482,781,27,0,2022-5-5
2483,437,81,0,2022-1-9
2484,378,0,37,2022-4-19
2485,591,87,0,2022-6-20
2486,815,0,86,2022-1-18
2487,3,0,43,2022-5-7
2488,231,66,0,2022-2-26
2489,272,0,58,2022-2-26
2490,523,60,0,2022-3-8
2491,400,75,0,2022-6-24
2492,9,65,0,2022-1-22
2493,220,79,0,2022-1-7
2494,70,0,47,2022-5-9
2495,116,0,31,2022-5-9
2496,287,20,0,2022-4-3
2497,463,99,0,2022-6-25
2498,276,60,0,2022-6-21
2499,53,84,0,2022-2-15
2500,938,0,47,2022-1-20
2501,344,96,0,2022-2-12
2502,524,0,41,2022-4-27
2503,347,89,0,2022-1-1
2504,936,35,0,2022-5-6
2505,959,0,95,2022-3-17
2506,218,19,0,2022-3-11
2507,523,27,0,2022-3-17
2508,554,9,0,2022-4-27
2509,995,0,79,2022-4-14
2510,61,18,0,2022-5-21
2511,456,0,29,2022-1-12
2512,498,10,0,2022-2-13
2513,432,12,0,2022-5-2
2514,840,0,60,2022-3-26
2515,978,0,92,2022-2-14
2516,386,0,27,2022-6-24
2517,407,59,0,2022-4-9
2518,700,11,0,2022-6-6
2519,430,0,75,2022-4-25
2520,990,15,0,2022-6-14
2521,834,0,12,2022-1-15
2522,569,0,16,2022-1-9
2523,371,0,61,2022-2-10
2524,62,0,18,2022-4-11
2525,611,0,65,2022-5-21
2526,118,67,0,2022-6-4
2527,529,93,0,2022-1-4
2528,799,0,16,2022-5-16
2529,480,71,0,2022-1-19
2530,289,18,0,2022-6-26
2531,651,0,84,2022-3-1
2532,283,0,35,2022-5-11
2533,367,0,65,2022-2-6
2534,209,0,38,2022-5-13
2535,712,87,0,2022-5-11
2536,727,10,0,2022-1-9
2537,118,0,42,2022-3-13
2538,828,0,82,2022-4-26
2539,540,0,16,2022-5-26
2540,222,11,0,2022-5-5
2541,653,43,0,2022-4-23
2542,344,0,78,2022-5-14
2543,667,0,27,2022-5-16
2544,430,37,0,2022-2-25
2545,883,0,32,2022-6-10
2546,764,0,33,2022-5-1
2547,350,0,84,2022-3-12
2548,509,43,0,2022-2-15
2549,558,0,86,2022-1-17
2550,468,0,56,2022-2-20
2551,611,0,92,2022-1-19
2552,607,0,73,2022-5-4
2553,531,0,78,2022-2-14
2554,127,0,63,2022-3-9
2555,628,0,81,2022-3-10
2556,576,0,62,2022-1-6
2557,725,50,0,2022-4-24
2558,135,0,45,2022-2-14
2559,619,0,47,2022-3-9
2560,746,0,4,2022-2-13
2561,146,0,64,2022-3-16
2562,911,0,89,2022-4-8
2563,278,19,0,2022-1-2
2564,255,0,69,2022-5-17
2565,419,66,0,2022-1-21
2566,86,0,78,2022-3-21
2567,289,0,65,2022-3-10
2568,756,14,0,2022-3-12
2569,743,0,57,2022-4-11
2570,419,0,98,2022-4-3
2571,90,0,99,2022-1-10
2572,253,0,15,2022-4-10
2573,552,0,67,2022-2-18
2574,108,52,0,2022-1-1
2575,557,54,0,2022-6-7
2576,365,23,0,2022-1-18
2577,18,24,0,2022-4-24
2578,650,42,0,2022-6-16
2579,567,71,0,2022-6-5
2580,506,0,50,2022-5-4
2581,61,26,0,2022-1-16
2582,567,0,86,2022-5-3
2583,959,0,100,2022-2-15
2584,756,97,0,2022-3-13
2585,599,91,0,2022-1-14
2586,642,0,75,2022-4-23
2587,353,93,0,2022-5-11
2588,640,24,0,2022-3-12
2589,978,0,28,2022-1-17
2590,971,41,0,2022-6-12
2591,663,100,0,2022-1-9
2592,380,0,95,2022-2-27
2593,289,0,17,2022-4-18
2594,55,0,70,2022-6-6
2595,611,0,72,2022-3-7
2596,336,44,0,2022-2-12
2597,954,37,0,2022-4-7
2598,726,64,0,2022-5-10
2599,91,0,48,2022-6-7
2600,715,38,0,2022-4-12
2601,641,49,0,2022-5-7
2602,452,0,81,2022-4-16
2603,733,42,0,2022-6-23
2604,586,0,45,2022-5-21
2605,995,0,92,2022-1-27
2606,706,9,0,2022-1-2
2607,384,55,0,2022-3-26
2608,120,0,59,2022-1-8
2609,570,18,0,2022-2-5
2610,964,0,31,2022-3-14
2611,358,0,9,2022-5-14
2612,688,27,0,2022-6-1
2613,888,0,62,2022-4-19
2614,981,0,56,2022-6-17
2615,162,0,10,2022-3-11
2616,170,0,49,2022-6-23
2617,185,0,21,2022-1-10
2618,982,59,0,2022-5-15
2619,769,0,62,2022-1-1
2620,175,0,37,2022-2-4
2621,817,0,43,2022-6-4
2622,177,71,0,2022-3-7
2623,805,59,0,2022-6-16
2624,21,0,78,2022-6-6
2625,823,0,83,2022-3-9
2626,270,0,86,2022-3-8
2627,725,0,99,2022-5-20
2628,196,85,0,2022-6-14
2629,561,0,30,2022-5-11
2630,82,76,0,2022-1-19
2631,116,0,18,2022-6-27
2632,549,0,79,2022-1-10
2633,425,79,0,2022-3-25
2634,164,0,80,2022-5-3
2635,673,0,54,2022-4-5
2636,427,0,22,2022-6-6
2637,805,2,0,2022-3-19
2638,855,4,0,2022-4-27
2639,301,0,77,2022-6-18
2640,336,0,48,2022-2-4
2641,1,21,0,2022-6-13
2642,503,0,4,2022-3-4
2643,670,0,54,2022-6-6
2644,320,0,34,2022-2-10
2645,49,39,0,2022-4-4
2646,749,10,0,2022-2-14
2647,90,0,99,2022-5-27
2648,780,0,97,2022-1-24
2649,172,0,48,2022-4-9
2650,640,91,0,2022-2-16
2651,330,39,0,2022-1-13
2652,813,41,0,2022-4-23
2653,382,66,0,2022-5-7
2654,86,0,42,2022-4-15
2655,506,93,0,2022-1-23
2656,772,0,10,2022-2-14
2657,94,0,93,2022-3-19
2658,416,0,62,2022-4-11
2659,820,37,0,2022-1-20
2660,56,67,0,2022-2-12
2661,621,0,47,2022-3-1
2662,621,0,95,2022-2-27
2663,486,26,0,2022-1-21
2664,67,0,5,2022-5-14
2665,725,0,4,2022-6-9
2666,635,0,2,2022-1-4
2667,794,29,0,2022-2-24
2668,125,0,37,2022-2-14
2669,609,63,0,2022-1-20
2670,514,21,0,2022-5-17
2671,854,100,0,2022-6-2
2672,720,4,0,2022-5-22
2673,684,0,7,2022-2-25
2674,523,93,0,2022-5-20
2675,134,0,16,2022-4-1
2676,419,21,0,2022-5-1
2677,723,98,0,2022-6-13
2678,96,81,0,2022-2-17
2679,582,34,0,2022-1-8
2680,588,0,62,2022-6-10
2681,827,0,53,2022-6-17
